id,name,absolute_magnitude_h,estimated_diameter_min,estimated_diameter_max,close_approach_date,velocity_km_s,miss_distance_km
3767310,(2017 BU32),26.5,0.0133215567,0.0297879063,2024-01-26,14.4204813167,36164281.734545697
3836251,(2018 VB10),25.8,0.0183888672,0.0411187571,2024-01-26,5.6172869871,42059665.921299675
54145460,(2021 JG6),23.99,0.042320908,0.0946324271,2024-01-26,17.2451730401,63249292.273143942
54294032,(2022 PK1),25.19,0.0243531406,0.0544552779,2024-01-26,10.1813179798,28585644.320398396
54382905,(2023 RN9),28.17,0.0061738344,0.0138051134,2024-01-26,5.6189037702,36385784.389233103
54408199,(2023 WY2),18.91,0.439091446,0.9818383215,2024-01-26,13.050618564,68849075.691352103
54422950,(2024 BC3),22.21,0.0960627415,0.2148028201,2024-01-26,17.8948028536,7422276.807876294
54423318,(2024 BA5),26.02,0.0166170902,0.0371569432,2024-01-26,8.7826206032,2766491.433982897
54423504,(2024 CA),24.25,0.0375452479,0.0839537266,2024-01-26,3.8360824547,31417759.478019518
54426232,(2024 CY2),25.48,0.0213086029,0.0476474846,2024-01-26,4.8396638435,15360161.060285811
54428583,(2024 DS1),20.44,0.2170475943,0.4853331752,2024-01-26,17.346717302,40247464.685570098
2418265,418265 (2008 EA32),16.48,1.3444819516,3.0063530383,2024-01-25,18.731902447,62161537.587180772
2505657,505657 (2014 SR339),18.48,0.5352479056,1.1968507018,2024-01-25,16.4652725542,63956600.382290391
3620469,(2012 XS93),19.94,0.273246732,0.6109982675,2024-01-25,26.074598829,15888845.737263167
3743896,(2016 CM246),20.55,0.2063264836,0.4613600429,2024-01-25,30.7496321208,26961837.396998453
3767316,(2017 BN91),24.66,0.0310852938,0.0695088301,2024-01-25,11.3506493591,21545932.529816106
3767322,(2017 BG92),28.77,0.0046833323,0.0104722495,2024-01-25,6.2877597091,4502103.242685805
3838041,(2019 BV3),25.1,0.0253837029,0.0567596853,2024-01-25,15.5096182247,28419988.241037921
3989284,(2020 BW12),26.1,0.0160160338,0.0358129403,2024-01-25,12.6930844103,46520517.760769998
54106310,(2021 BZ),24.76,0.0296862251,0.0663804174,2024-01-25,16.7747327726,20133799.471607551
54161317,(2021 LL15),26.47,0.013506878,0.0302022973,2024-01-25,13.0379073918,52320229.890999042
54213623,(2021 UL4),24.19,0.0385971268,0.0863057993,2024-01-25,11.3245885552,28021727.99865521
54340314,(2023 BP6),23.85,0.0451393163,0.1009345797,2024-01-25,13.7119677505,28341602.607345949
54351256,(2023 FS2),22.92,0.0692715614,0.1548959201,2024-01-25,9.3412828023,61459965.613882242
54421914,(2024 BD2),23.67,0.0490405098,0.1096579137,2024-01-25,12.773068529,19424897.60659327
54423323,(2024 BF5),25.44,0.0217047594,0.0485333175,2024-01-25,12.2958560346,5875694.085185004
54423509,(2024 CC),25.18,0.0244655496,0.0547066321,2024-01-25,5.8650424822,3916548.277197321
54427940,(2024 DU),21.26,0.1487835705,0.3326901775,2024-01-25,16.76389844,46327165.251436019
2382825,382825 (2003 XB22),19.3,0.3669061375,0.8204270649,2024-01-27,15.8386297153,61020855.937760739
3512347,(2010 FC6),20.23,0.2390864572,0.5346135707,2024-01-27,19.4531382702,74539243.195536225
3624597,(2013 BV15),24.33,0.0361871997,0.0809170384,2024-01-27,14.4457340047,31490506.648312894
3768612,(2017 CG1),23.07,0.0646479826,0.1445572836,2024-01-27,3.6231436831,64740200.099023913
3785706,(2017 SY32),21.11,0.1594244681,0.3564839479,2024-01-27,14.1611648595,73795966.238280373
3797715,(2018 BX),29.1,0.0040230458,0.0089958039,2024-01-27,8.4371849892,15074613.852035687
54105101,(2021 AB4),26.84,0.0113908197,0.0254706471,2024-01-27,11.7260648246,28654158.82839714
54117570,(2021 CT6),23.4,0.0555334912,0.1241766613,2024-01-27,11.5731429057,18799147.847645114
54130039,(2021 ET),21.51,0.1326034968,0.2965104328,2024-01-27,15.7021696835,18440669.089726839
54132435,(2021 FK2),27.93,0.0068953287,0.0154184238,2024-01-27,15.4842530563,65731030.519491314
54195890,(2021 RP12),24.57,0.0324007435,0.0724502651,2024-01-27,18.3737149041,47757806.109327364
54202336,(2021 TG1),28.2,0.0060891262,0.0136157002,2024-01-27,20.4674664406,63381902.960930341
54225504,(2021 PL132),28.21,0.0060611492,0.0135531417,2024-01-27,12.2362342394,16605060.828790481
54239847,(2022 BN1),26.63,0.0125474356,0.028056919,2024-01-27,17.2189643446,67335988.799421459
54298756,(2016 FM151),22.98,0.067383719,0.1506745763,2024-01-27,3.3611675164,38594044.878763442
54314209,(2022 TZ1),23.29,0.0584191154,0.1306291133,2024-01-27,37.6014127033,72063770.496938915
54382890,(2023 RA8),25.61,0.0200703514,0.0448786701,2024-01-27,6.4490888058,32903459.069015226
54383306,(2023 RA13),25.26,0.0235806068,0.0527278398,2024-01-27,3.1521750046,18158487.504436401
54421075,(2024 BJ),26.27,0.0148099972,0.0331161605,2024-01-27,6.3467681741,353564.078934313
54421389,(2024 BF1),23.28,0.0586887658,0.1312320699,2024-01-27,26.0211539532,4018425.967525382
54423138,(2024 BB4),25.48,0.0213086029,0.0476474846,2024-01-27,10.481808825,11886177.88577104
54423311,(2024 BP4),26.95,0.0108281678,0.0242125192,2024-01-27,11.2466579768,3012301.019864069
54423320,(2024 BC5),24.82,0.0288771931,0.0645713667,2024-01-27,12.4316672327,2579700.840739237
54423321,(2024 BD5),23.91,0.0439091446,0.0981838322,2024-01-27,4.6633368663,18571527.567581502
54426235,(2024 CB3),25.08,0.0256185754,0.0572848762,2024-01-27,3.9647353915,23370037.941251998
54432468,(2024 FL5),21.32,0.1447288051,0.3236234466,2024-01-27,15.6650797866,56170916.284749098
2666360,666360 (2010 FC6),20.23,0.2390864572,0.5346135707,2024-01-27,19.4531384987,74539243.689209196
3183847,(2004 LO2),25.0,0.02658,0.0594346868,2024-01-22,19.1371842643,47061356.277338912
3557196,(2011 CC22),21.22,0.1515496636,0.3388753497,2024-01-22,17.8955558838,59225836.660671503
3790065,(2017 WT28),28.1,0.0063760979,0.0142573883,2024-01-22,3.8685129844,13897421.31654388
3838241,(2019 CF4),27.0,0.0105816886,0.023661375,2024-01-22,15.2321361206,61346269.377668654
54101721,(2020 YK3),27.17,0.0097848681,0.0218796303,2024-01-22,6.5901078959,9419521.88724005
54212941,(2021 UB3),27.15,0.0098754064,0.02208208,2024-01-22,16.620202532,54137889.10029706
54418440,(2023 YU1),21.33,0.1440638367,0.3221365319,2024-01-22,21.3983433945,19995160.079418874
54421078,(2024 BM),27.0,0.0105816886,0.023661375,2024-01-22,5.9753646619,3034029.676647746
54421917,(2024 BG2),26.96,0.0107784169,0.0241012728,2024-01-22,31.5954574383,554989.39796625
54422161,(2024 BR2),27.08,0.0101989386,0.02280552,2024-01-22,4.041865318,292974.323621588
54423141,(2024 BD4),26.52,0.0131994239,0.0295148091,2024-01-22,1.9090142776,798313.190840567
54423505,(2024 BX5),27.51,0.008366715,0.0187085435,2024-01-22,2.8104202294,6784260.56214047
54426896,(2024 CZ6),25.43,0.021804944,0.0487573371,2024-01-22,5.1514589156,4024026.582662868
54435211,(2023 HO36),30.56,0.002053785,0.0045924029,2024-01-22,8.3671118794,57384768.406595459
