id,name,absolute_magnitude_h,estimated_diameter_min,estimated_diameter_max,close_approach_date,velocity_km_s,miss_distance_km
3605793,(2012 MP),21.07,0.1623883902,0.3631114793,2024-01-09,9.2140373525,71411544.787279863
3633148,(2013 FC11),20.41,0.2200670271,0.4920848322,2024-01-09,13.8060458064,73404426.261333376
3781028,(2017 QP17),19.6,0.3195618867,0.7145621017,2024-01-09,20.4028017464,58688124.051435387
54336914,(2022 YS5),24.84,0.0286124454,0.0639793729,2024-01-09,5.8999695641,8646331.115502193
54416849,(2023 XN13),28.16,0.0062023315,0.0138688349,2024-01-09,1.4377221889,6032641.279664068
54419487,(2024 AS1),27.32,0.0091317703,0.020419259,2024-01-09,16.7850967942,579850.46959007
54419814,(2024 AK3),23.88,0.0445199816,0.0995497053,2024-01-09,10.7997433611,21319889.654573135
54421379,(2024 BU),28.3,0.0058150704,0.0130028927,2024-01-09,7.0303533928,2739335.81526923
54423142,(2024 BE4),26.38,0.0140784543,0.0314803809,2024-01-09,7.6123806597,7101308.474198198
2678263,678263 (2017 QP17),19.58,0.3225187565,0.7211738634,2024-01-09,20.4027975978,58688123.079049232
3092124,(1994 GL),25.5,0.0211132445,0.0472106499,2024-01-11,7.9110407383,68392432.770871925
3363430,(2006 XY2),22.5,0.0840533402,0.1879489824,2024-01-11,9.2537526551,50573342.875874447
3485632,(2010 AG40),22.01,0.1053307015,0.2355266087,2024-01-11,26.5453030055,46379981.288072277
3596491,(2012 BU61),21.48,0.1344481952,0.3006353038,2024-01-11,29.5855017581,31235090.515531376
3608667,(2012 RT16),26.9,0.0110803882,0.0247765013,2024-01-11,14.9467175304,34186335.348883847
3626732,(2013 CJ89),19.39,0.3520099801,0.7871182442,2024-01-11,32.0013406108,68164449.371898462
3722209,(2015 MO66),20.1,0.2538370294,0.5675968529,2024-01-11,21.5899798148,48943737.823269257
3725756,(2015 OX78),19.84,0.2861244538,0.6397937287,2024-01-11,20.8344275067,47519518.304349792
3763284,(2016 VO1),23.08,0.0643509521,0.1438931032,2024-01-11,10.3861878822,53415312.733342671
3764806,(2016 WU7),25.2,0.0242412481,0.0542050786,2024-01-11,11.9637775433,53590787.878337614
3795086,(2017 YQ5),24.7,0.0305179233,0.0682401509,2024-01-11,11.8228203618,28573611.44564452
3799802,(2018 EC1),26.2,0.0152951935,0.0342010925,2024-01-11,7.5039087853,63871706.358625986
3836297,(2018 WJ1),19.77,0.2954982931,0.6607542706,2024-01-11,1.6081503226,66234085.700425808
3884015,(2019 UY8),24.74,0.0299609084,0.0669946278,2024-01-11,9.6652864437,55723748.653998128
3973542,(2020 AC1),28.39,0.0055789822,0.0124749835,2024-01-11,5.3164554643,7388566.767925595
54051109,(2020 PF5),23.18,0.0614546821,0.1374168468,2024-01-11,10.036359312,24189379.476367411
54051175,(2020 QY),25.1,0.0253837029,0.0567596853,2024-01-11,23.2216542638,74196711.615439311
2604197,604197 (2015 MO66),20.1,0.2538370294,0.5675968529,2024-01-11,21.5899774047,48943736.192652474
54412457,(2023 WZ3),24.64,0.0313729225,0.0701519874,2024-01-11,3.9876889327,6193680.18532465
54413293,(2023 XV1),21.34,0.1434019235,0.320656449,2024-01-11,14.7304671156,41651143.773667722
54419605,(2024 AE2),22.59,0.0806408277,0.1803183724,2024-01-11,16.4531786212,14217867.030063131
54419607,(2024 AG2),23.82,0.0457672667,0.1023387195,2024-01-11,10.3400020621,9535581.724920277
54420281,(2024 AB4),26.05,0.0163890951,0.0366471308,2024-01-11,2.9569419414,5710132.880793683
54420442,(2024 AE4),28.72,0.0047924212,0.0107161795,2024-01-11,8.2256760803,1217143.260026574
54420444,(2024 AG4),28.44,0.0054519891,0.0121910182,2024-01-11,11.9675735724,340449.671419485
54420624,(2024 AM4),28.71,0.004814542,0.0107656431,2024-01-11,3.1953885506,119476.219197204
54421394,(2024 BL1),23.47,0.0537718498,0.1202375114,2024-01-11,15.0717383857,23947461.529476419
54421645,(2024 BR1),26.25,0.0149470324,0.0334225806,2024-01-11,14.7583174789,4276005.853979006
54427460,(2024 BZ15),26.4,0.0139493823,0.0311917671,2024-01-11,10.4290730005,1773086.329454287
2004034,4034 Vishnu (1986 PA),18.52,0.5254785303,1.1750057146,2024-01-10,16.446358668,60404347.886427573
2354182,354182 (2002 DU3),20.77,0.1864468183,0.41690776,2024-01-10,7.1549808073,60183229.458909475
2438661,438661 (2008 EP6),19.23,0.3789264984,0.8473054089,2024-01-10,10.7126771692,23088209.212457529
3409964,(2008 JG),20.84,0.1805323255,0.4036825521,2024-01-10,7.7889870854,13409422.802189998
3448069,(2009 DT10),22.84,0.0718712133,0.1607089186,2024-01-10,11.9022731801,25388607.538753626
3659804,(2014 BA33),21.87,0.1123453177,0.2512117673,2024-01-10,19.707453356,74479707.237539354
3739155,(2016 AE2),26.4,0.0139493823,0.0311917671,2024-01-10,14.4660836505,33643285.775796333
3740044,(2016 AJ165),25.4,0.022108281,0.0494356193,2024-01-10,25.2487847439,59178001.978789866
3743125,(2016 CB138),23.63,0.049952241,0.1116966065,2024-01-10,15.3528835398,48328254.292948786
3797688,(2018 AE12),22.36,0.0896509666,0.2004656557,2024-01-10,31.9659323837,32226765.25141727
3797905,(2018 BM5),27.42,0.0087207729,0.019500241,2024-01-10,7.9454005129,11259952.495355006
3843174,(2019 NO3),19.49,0.3361669212,0.7516920875,2024-01-10,28.0033339753,25617121.217296878
54106537,(2021 BV1),28.03,0.0065849878,0.0147244804,2024-01-10,27.0121668903,29761104.901510065
54226110,(2021 XM),27.2,0.0096506147,0.0215794305,2024-01-10,12.2665322621,26152848.109285975
54244190,(2022 BA7),30.86,0.001788772,0.0039998157,2024-01-10,7.7198214483,9330198.689518981
54245585,(2022 CV2),22.99,0.0670741189,0.1499822895,2024-01-10,8.7899209008,17987088.961238106
54247545,(2016 FH60),23.14,0.06259721,0.1399716167,2024-01-10,8.7900951365,17988048.646533943
2613986,613986 (2008 JG),20.81,0.1830437804,0.4092983358,2024-01-10,7.7889862947,13409432.870126649
54416856,(2023 XY13),19.47,0.3392774354,0.7586474087,2024-01-10,40.727238437,54304107.547970439
54416962,(2023 XT14),25.67,0.0195233786,0.0436556017,2024-01-10,6.3731701403,4656579.259869913
54417533,(2023 XM16),22.94,0.0686364759,0.1534758258,2024-01-10,16.9147621743,10528582.690803082
54418267,(2023 YO1),25.89,0.0176422908,0.0394493615,2024-01-10,3.0732255537,2606923.868253126
54419482,(2024 AN1),26.58,0.012839703,0.0287104486,2024-01-10,7.9448071991,1549637.571035838
54419489,(2024 AU1),24.19,0.0385971268,0.0863057993,2024-01-10,18.1464670849,7020037.72590498
54419703,(2024 AY2),26.96,0.0107784169,0.0241012728,2024-01-10,8.3912795578,3199834.875165037
54420283,(2024 AC4),27.28,0.0093015425,0.0207988814,2024-01-10,8.9921006701,2430806.36496419
54420443,(2024 AF4),25.98,0.0169260249,0.0378477424,2024-01-10,6.3173099629,7105603.713281851
54420625,(2024 AO4),23.61,0.0504144434,0.1127301225,2024-01-10,9.2662751121,11700452.145125827
54420792,(2024 BA),25.99,0.0168482569,0.0376738478,2024-01-10,12.4956120821,1454678.183803797
54421083,(2024 BQ),24.87,0.0282198679,0.063101543,2024-01-10,12.7198676508,2244879.056148939
54421392,(2024 BJ1),23.78,0.0466181437,0.1042413384,2024-01-10,18.9129848357,37033526.57592932
54423685,(2024 CF),21.02,0.1661709017,0.3715694322,2024-01-10,5.0221619521,58687144.753858793
54423830,(2024 BT6),21.17,0.1550797087,0.3467687706,2024-01-10,27.0543803225,65356408.984536653
54435203,(2024 HM),24.1,0.040230458,0.0899580388,2024-01-10,5.4601729647,39156054.844929644
54435209,(2023 MJ20),30.78,0.0018559017,0.0041499224,2024-01-10,7.7333904813,46953019.639134453
54445203,(2024 KE1),24.43,0.0345585074,0.0772751717,2024-01-10,6.7659179898,57369673.457919914
