id,name,absolute_magnitude_h,estimated_diameter_min,estimated_diameter_max,close_approach_date,velocity_km_s,miss_distance_km
2668499,668499 (2012 AB11),22.32,0.0913177026,0.2041925905,2024-01-03,18.3613912419,42945020.568349136
2676480,676480 (2016 GZ215),21.08,0.1616422833,0.3614431336,2024-01-03,3.725730427,47416427.48001454
2304640,304640 (2006 WW1),19.18,0.3877528304,0.8670416872,2024-01-06,23.0326070401,45511419.360965204
3102756,(2002 AO11),23.05,0.065246163,0.1458948557,2024-01-06,18.4313859429,60009526.330604256
3623521,(2013 AK20),23.19,0.0611723235,0.1367854737,2024-01-06,9.2913935384,39773989.222194538
3630638,(2013 EU9),21.66,0.1237527837,0.2767196367,2024-01-06,6.4568616725,68747709.969814543
3752775,(2016 JX5),26.9,0.0110803882,0.0247765013,2024-01-06,13.1693944854,32857831.15019332
3780672,(2017 PM26),21.28,0.1474195145,0.3296400556,2024-01-06,18.612928453,32274818.884741439
3794988,(2017 YZ1),20.43,0.2180494405,0.4875733714,2024-01-06,12.2272943072,72151871.794217611
54131589,(2021 EU4),24.66,0.0310852938,0.0695088301,2024-01-06,13.557374479,43483069.129521911
54162245,(2021 MQ1),23.05,0.065246163,0.1458948557,2024-01-06,21.4639863349,20330046.370610716
2585310,585310 (2017 YZ1),20.43,0.2180494405,0.4875733714,2024-01-06,12.2272942727,72151868.15898937
2591179,591179 (2013 EU9),21.66,0.1237527837,0.2767196367,2024-01-06,6.4568624469,68747717.674104848
54212682,(2021 UO1),28.03,0.0065849878,0.0147244804,2024-01-06,13.500108601,62463681.302806992
54373932,(2023 MB3),30.0,0.002658,0.0059434687,2024-01-06,13.0170442397,54712164.161990739
54397463,(2023 UE4),21.76,0.1181829909,0.2642652014,2024-01-06,8.4650664556,30230871.818728538
54418498,(2024 AC),25.5,0.0211132445,0.0472106499,2024-01-06,6.7861569176,2313661.852967741
54418648,(2023 YX1),24.86,0.0283501249,0.0633928065,2024-01-06,14.312092751,3877187.626500982
54419186,(2024 AH1),25.84,0.0180532326,0.0403682552,2024-01-06,9.6480231747,3441304.746515805
54420155,(2024 AV3),25.78,0.0185590173,0.0414992243,2024-01-06,13.8228113761,4674438.11895243
54421084,(2024 BR),21.67,0.1231841913,0.2754482254,2024-01-06,19.1440498079,30486662.87369185
2138971,138971 (2001 CB21),18.52,0.5254785303,1.1750057146,2024-01-05,9.3104029087,60967071.284835805
3387092,(2007 SG11),22.68,0.077366861,0.1729975604,2024-01-05,5.8695959378,41770289.11229606
3655366,(2013 YD),23.6,0.0506471459,0.1132504611,2024-01-05,26.4969302496,61854464.771335922
3759280,(2016 RW19),20.97,0.1700415193,0.3802243961,2024-01-05,15.4546352377,49525995.352507201
3795150,(2017 YA8),22.33,0.0908981358,0.2032544107,2024-01-05,20.6375976951,70732063.0488168
3989198,(2020 BT8),22.66,0.0780827277,0.1745982871,2024-01-05,9.113812766,60145232.976229879
54016989,(2020 JB1),26.4,0.0139493823,0.0311917671,2024-01-05,8.2878909741,29196034.17788345
54191244,(2021 QC3),24.24,0.0377185489,0.0843412394,2024-01-05,18.1744842834,71698045.113479331
54360724,(2023 KF5),26.45,0.0136318556,0.0304817558,2024-01-05,14.2499828727,55087443.403980855
54376461,(2023 OG5),24.2,0.0384197891,0.0859092601,2024-01-05,15.3680274054,72038821.297209878
54406858,(2023 WX),21.41,0.138852907,0.310484539,2024-01-05,16.5182401607,50637421.792067904
54417658,(2023 YX),23.34,0.057089334,0.1276556316,2024-01-05,6.8197105387,26354773.339520091
54435948,(2024 HY),23.67,0.0490405098,0.1096579137,2024-01-05,7.1804901779,50459846.69689241
2138893,138893 (2000 YH66),18.17,0.6173834405,1.3805113411,2024-01-07,32.9996711998,41803686.253341867
2199003,199003 (2005 WJ56),18.16,0.620233153,1.3868834919,2024-01-07,15.2908367194,29849942.908459363
2434188,434188 (2003 AD23),19.09,0.4041615334,0.9037326626,2024-01-07,33.8373421713,30564937.56560343
3398095,(2007 YZ),19.62,0.3166321257,0.708010957,2024-01-07,17.5905699662,28687864.335532378
3520662,(2010 JR34),27.7,0.0076657557,0.0171411509,2024-01-07,10.5972841382,30452936.93148757
3596030,(2012 BV13),22.29,0.0925880583,0.2070331923,2024-01-07,18.7982473164,71306311.990722377
3843476,(2019 PJ),23.78,0.0466181437,0.1042413384,2024-01-07,14.3972065058,3719706.128269426
54100190,(2020 XA5),24.29,0.0368599699,0.0824213984,2024-01-07,8.2454774127,21355494.62082355
54151575,(2021 LA),23.84,0.0453476699,0.1014004725,2024-01-07,24.9091695738,71686144.827317636
54212701,(2021 UH2),25.09,0.0255008688,0.0570216761,2024-01-07,4.96871975,24614026.015457527
54215652,(2021 TJ57),21.49,0.1338304618,0.2992540101,2024-01-07,9.9611256218,54554472.64330949
54418496,(2023 YV1),23.68,0.0488151892,0.1091540813,2024-01-07,8.120493377,8449915.634659325
54418797,(2024 AM),27.83,0.0072202956,0.0161450717,2024-01-07,9.023354683,1209360.071804936
54419021,(2024 AW),25.53,0.0208235599,0.0465628955,2024-01-07,8.495992761,4280156.357123434
54419611,(2024 AL2),27.38,0.0088829042,0.0198627775,2024-01-07,6.6495962837,1496555.69898459
