id,name,absolute_magnitude_h,estimated_diameter_min,estimated_diameter_max,close_approach_date,velocity_km_s,miss_distance_km
3991587,(2020 CR2),27.32,0.0091317703,0.020419259,2024-02-20,18.8467392442,16375088.16710048
54132422,(2021 FU1),21.8,0.1160259082,0.2594418179,2024-02-20,17.4150092018,47100038.950488411
54201456,(2021 SP3),23.39,0.0557898221,0.1247498347,2024-02-20,11.7958680547,15516739.645613195
54306601,(2022 SB6),22.66,0.0780827277,0.1745982871,2024-02-20,20.5360213554,69615107.442061323
54419815,(2023 WF37),22.01,0.1053307015,0.2355266087,2024-02-20,13.1182804852,59908021.453128022
54423833,(2024 BV6),21.76,0.1181829909,0.2642652014,2024-02-20,12.0848375379,36685518.472128085
54426468,(2024 CB4),24.46,0.0340843469,0.0762149166,2024-02-20,10.4907874174,9021713.834338988
54426743,(2024 CK5),27.5,0.008405334,0.0187948982,2024-02-20,9.5112953736,2801581.005651588
54428355,(2024 DL1),27.26,0.0093876087,0.0209913311,2024-02-20,10.1387823315,2474470.617265115
54428550,(2024 DP1),24.4,0.0350392641,0.0783501764,2024-02-20,13.2072394207,16199494.794908876
54429635,(2024 ET),25.43,0.021804944,0.0487573371,2024-02-20,7.9474282145,8242254.029220698
2483423,483423 (2000 DO1),20.53,0.208235599,0.4656289548,2024-02-23,32.6214179403,48310068.098766922
3647194,(2013 RV9),23.57,0.0513517179,0.1148259319,2024-02-23,14.2931212863,48735384.866234212
3674947,(2014 OW3),22.47,0.0852226386,0.1905636132,2024-02-23,22.8480449447,12065455.329908199
3726791,(2015 RH2),22.01,0.1053307015,0.2355266087,2024-02-23,9.6737303128,14697568.652069582
54076022,(2020 UO4),28.64,0.0049722731,0.0111183407,2024-02-23,16.5422769945,65757748.998269054
54143558,(2021 JT1),25.64,0.0197949759,0.0442629117,2024-02-23,11.8238331222,50593646.059434255
54336637,(2022 YE4),20.63,0.1988634532,0.4446721997,2024-02-23,23.8655609393,69525445.943717036
54392931,(2023 TR7),25.32,0.0229379698,0.0512908597,2024-02-23,4.7814412949,67424469.686335493
54426461,(2024 CL3),26.34,0.0143401923,0.0320656449,2024-02-23,4.169516726,3557582.712850279
54427459,(2024 BY15),26.72,0.0120380177,0.0269178258,2024-02-23,1.5842165335,4613399.988903741
54429998,(2024 EB2),24.55,0.0327005439,0.0731206391,2024-02-23,10.1907226391,20857574.147420214
54430478,(2024 EG3),22.5,0.0840533402,0.1879489824,2024-02-23,9.8924393144,31172914.439364958
54431185,(2024 FC),25.49,0.0212106988,0.0474285643,2024-02-23,6.0127888199,8026336.760607612
2674590,674590 (2015 RH2),22.0,0.1058168859,0.2366137501,2024-02-23,9.6737258102,14697540.856785336
54441093,(2024 JV8),26.226,0.0151131494,0.0337940295,2024-02-23,1.4840773748,364242.68905044
2162421,162421 (2000 ET70),18.11,0.634680239,1.4191881584,2024-02-22,11.8376688953,28214455.099133867
2526826,526826 (2007 CA27),21.28,0.1474195145,0.3296400556,2024-02-22,17.6883244722,68200846.29431287
3273968,(2005 ER95),25.4,0.022108281,0.0494356193,2024-02-22,13.1273730488,58753558.249532109
3363696,(2006 XO4),23.4,0.0555334912,0.1241766613,2024-02-22,15.3296576865,39947535.975846246
3398650,(2007 YO56),20.15,0.2480589932,0.5546767711,2024-02-22,9.3016498386,63563476.148940307
3545973,(2010 RM80),27.9,0.0069912523,0.0156329154,2024-02-22,6.568989138,53688861.81842412
3753287,(2016 JU28),27.7,0.0076657557,0.0171411509,2024-02-22,8.5791930412,48965938.760528524
3991610,(2020 DF),26.18,0.0154367182,0.0345175513,2024-02-22,8.4791319116,10862313.727403636
54123627,(2021 DU1),23.89,0.0443154309,0.099092316,2024-02-22,16.9960463328,18561386.956285256
54200007,(2021 SG1),25.56,0.02053785,0.0459240286,2024-02-22,7.9410772525,13684095.860948118
54213612,(2021 UA4),22.37,0.0892390579,0.1995445996,2024-02-22,8.1717129728,74068159.802101965
54224433,(2021 WN2),26.72,0.0120380177,0.0269178258,2024-02-22,8.5611067559,35892065.461767439
54248645,(2022 DM4),29.21,0.0038243266,0.0085514543,2024-02-22,15.4590370186,32898001.753677413
54383808,(2023 RV15),25.26,0.0235806068,0.0527278398,2024-02-22,14.2459980863,53028518.763781211
54426231,(2024 BR10),23.09,0.0640552863,0.1432319745,2024-02-22,3.5406850823,28589557.636119939
54427176,(2024 CE8),25.46,0.021505769,0.0480883614,2024-02-22,18.8383570311,4048673.280538978
54427177,(2024 DB),21.88,0.1118291378,0.250057554,2024-02-22,15.2023991694,36852551.869158076
54427942,(2024 DW),27.14,0.0099209892,0.0221840062,2024-02-22,17.9022198917,224553.822924352
54427943,(2024 DX),27.29,0.0092588058,0.0207033192,2024-02-22,10.4083976566,775223.028882233
54428353,(2024 DJ1),25.08,0.0256185754,0.0572848762,2024-02-22,13.4633018044,4801205.498976842
54429344,(2024 EC),24.08,0.0406027058,0.0907904103,2024-02-22,12.3344167509,4514247.22377773
54429351,(2024 EJ),25.55,0.0206326484,0.0461360043,2024-02-22,10.7751528914,3024598.398611892
54429763,(2024 EO1),22.79,0.0735453089,0.1644523102,2024-02-22,16.2191501306,17984418.639258606
54429999,(2024 EC2),25.16,0.0246919266,0.0552128263,2024-02-22,13.0867062403,2200097.831351659
54430477,(2024 EE3),23.47,0.0537718498,0.1202375114,2024-02-22,19.3223098365,14254731.999333408
54431801,(2024 FV2),22.77,0.0742258153,0.1659739687,2024-02-22,2.00450595,46408160.634929928
2663927,663927 (2007 YO56),20.15,0.2480589932,0.5546767711,2024-02-22,9.3016496855,63563476.163900094
