id,name,absolute_magnitude_h,estimated_diameter_min,estimated_diameter_max,close_approach_date,velocity_km_s,miss_distance_km
2004544,4544 Xanthus (1989 FB),17.38,0.8882904164,1.9862777548,2024-02-03,6.8414179658,50097107.720751849
2280136,280136 (2002 OM4),17.2,0.9650614696,2.1579430484,2024-02-03,37.7013032674,46058770.531045846
2444004,444004 (2004 AS1),20.67,0.1952337862,0.4365560173,2024-02-03,17.6392732842,48716096.97349852
3366282,(2007 BD),25.4,0.022108281,0.0494356193,2024-02-03,12.0613788286,24884676.701646874
3370168,(2007 EG),24.55,0.0327005439,0.0731206391,2024-02-03,7.7480668991,4482294.195850394
3596685,(2012 BO77),22.3,0.0921626549,0.2060819612,2024-02-03,27.8524511147,46639131.069533468
3751819,(2016 GX220),28.8,0.0046190746,0.0103285648,2024-02-03,16.1613064676,60827675.959650231
3991546,(2020 CZ1),25.4,0.022108281,0.0494356193,2024-02-03,12.3882049968,18159901.653101511
54016203,(2020 FL),24.81,0.0290104841,0.0648694146,2024-02-03,9.4038983173,36622277.797679599
54244189,(2022 CF),24.74,0.0299609084,0.0669946278,2024-02-03,10.1920494577,24321120.5517355
54306612,(2022 SS6),22.35,0.0900647767,0.2013909631,2024-02-03,10.7247545598,55308271.970666041
54339214,(2023 BG),23.29,0.0584191154,0.1306291133,2024-02-03,12.4597066617,8146285.768913164
54374211,(2023 MW4),24.23,0.0378926498,0.0847305409,2024-02-03,7.6439334427,57883835.577591919
54402375,(1999 TJ10),20.96,0.1708263953,0.3819794322,2024-02-03,7.8277963769,55542460.794005613
54416588,(2023 XT11),21.63,0.1254743564,0.2805691903,2024-02-03,7.3997238427,18768396.838603228
54422167,(2024 AP7),19.77,0.2954982931,0.6607542706,2024-02-03,30.6115703027,53313182.357252393
54423046,(2024 BN3),27.47,0.0085222639,0.0190563613,2024-02-03,7.261683382,2876614.195956221
54423137,(2024 BA4),26.77,0.0117639989,0.0263051013,2024-02-03,12.9871534458,3517720.071541368
54423832,(2024 CT),26.82,0.0114962176,0.0257063241,2024-02-03,8.2117647625,681673.36221835
54426230,(2024 CW2),24.333,0.0361372397,0.0808053245,2024-02-03,7.7485945687,4482860.109632817
54426241,(2024 CG3),23.69,0.0485909037,0.1086525639,2024-02-03,4.3084708867,27141604.445044548
54428637,(2024 DT1),22.18,0.0973991073,0.217791025,2024-02-03,10.7797388285,28277876.697246331
2347813,347813 (2002 NP1),17.65,0.7844314124,1.7540419619,2024-02-05,13.3104163583,38036461.678128197
2444627,444627 (2006 WU),19.06,0.4097839804,0.9163048363,2024-02-05,1.9982610855,62716380.214676765
2451370,451370 (2011 AK5),21.48,0.1344481952,0.3006353038,2024-02-05,8.2382303218,64603502.008474652
3440771,(2008 WZ94),20.26,0.235806068,0.5272783976,2024-02-05,16.1492348048,72594320.554636662
3557844,(2011 DW),22.7,0.0766575574,0.1714115092,2024-02-05,14.872591907,57507624.894383822
3616697,(2012 VN6),21.36,0.1420872067,0.317716653,2024-02-05,19.5250537238,54917902.492333285
3719865,(2015 KQ57),22.17,0.0978486812,0.2187963027,2024-02-05,13.7739572245,10711904.348798034
3776069,(2017 MZ3),22.43,0.0868070458,0.1941064553,2024-02-05,25.3080501382,55113141.789842852
3802006,(2018 FB2),25.6,0.0201629919,0.0450858206,2024-02-05,5.5296784427,43341159.109020998
54341595,(2023 CE3),25.2,0.0242412481,0.0542050786,2024-02-05,15.2642183636,12767811.734597861
54377840,(2023 QN2),24.62,0.0316632126,0.0708010957,2024-02-05,13.7193327839,52603719.350627742
54392655,(2023 TZ6),26.43,0.0137579896,0.0307638,2024-02-05,4.6265154609,71154481.791386663
54419609,(2024 AJ2),21.12,0.1586919792,0.3548460529,2024-02-05,23.2274071715,28564495.609677348
54423045,(2024 BL3),24.48,0.0337718597,0.0755161741,2024-02-05,15.5068172938,7600535.460599179
54423051,(2024 BS3),24.35,0.0358554334,0.0801751865,2024-02-05,17.8529211728,21786088.886988913
54423313,(2024 BS4),25.89,0.0176422908,0.0394493615,2024-02-05,9.4573672168,4147278.487541215
54423322,(2024 BE5),25.52,0.0209196771,0.04677782,2024-02-05,9.6038531778,6656112.558333615
