id,name,absolute_magnitude_h,estimated_diameter_min,estimated_diameter_max,close_approach_date,velocity_km_s,miss_distance_km
54426234,(2024 CA3),23.56,0.0515887466,0.1153559443,2024-01-31,24.6868857884,15791270.152560992
54426475,(2024 CJ4),24.28,0.0370301078,0.0828018383,2024-01-31,6.6032442554,20793843.898982366
2418896,418896 (2009 AK15),19.44,0.3439972547,0.7692012455,2024-01-30,13.2156088046,31355285.55249393
2511684,511684 (2015 BN509),20.79,0.1847374636,0.4130855266,2024-01-30,12.2787662007,52563863.770338295
3321533,(2006 CV9),19.17,0.3895426161,0.8710437698,2024-01-30,9.9484173236,61332848.100043095
3522158,(2010 JH88),18.09,0.6405528629,1.4323197447,2024-01-30,28.263254878,71783381.468125752
3645089,(2013 NF19),21.64,0.1248978541,0.2792800919,2024-01-30,19.4517171036,62602926.985243205
3744851,(2016 DN2),26.9,0.0110803882,0.0247765013,2024-01-30,21.790467958,63472520.015669253
3799637,(2018 CW13),19.94,0.273246732,0.6109982675,2024-01-30,31.3783754278,30242910.871874445
3825510,(2018 NA),23.15,0.0623096019,0.1393285055,2024-01-30,19.0874406815,32969153.971319997
3836093,(2018 VB4),21.28,0.1474195145,0.3296400556,2024-01-30,12.5747241722,64752593.714081507
3841201,(2019 GO20),19.32,0.3635423218,0.8129053443,2024-01-30,14.9486631279,48330210.075662018
3976533,(2020 AP1),29.6,0.0031956189,0.007145621,2024-01-30,9.0923672731,17244221.483272018
54319454,(2022 UD7),25.88,0.0177237239,0.0396314515,2024-01-30,15.6735206646,62582760.803412743
54418494,(2023 XV21),23.63,0.049952241,0.1116966065,2024-01-30,7.2819070804,8253616.97479314
54419488,(2024 AT1),21.79,0.1165614595,0.2606393469,2024-01-30,21.3741467577,7668182.106474692
54421069,(2024 BF),24.39,0.035200998,0.0787118244,2024-01-30,2.9871786558,14849928.547543392
54422948,(2024 BA3),28.86,0.004493192,0.0100470827,2024-01-30,5.7638429997,598735.734618444
54423782,(2024 CG),26.46,0.0135692229,0.0303417048,2024-01-30,9.7732605786,1211287.206526063
54423836,(2024 CW),21.72,0.1203801767,0.2691782583,2024-01-30,33.3245519976,40117015.058694145
54426749,(2024 CQ5),22.63,0.0791689667,0.1770271912,2024-01-30,27.728786611,10698440.854653561
54427947,(2024 DB1),23.29,0.0584191154,0.1306291133,2024-01-30,19.0471576122,13965971.578433554
54445311,(2024 KS1),27.0,0.0105816886,0.023661375,2024-01-30,5.1263650718,73588212.869508288
2284422,284422 (2006 YD),17.36,0.8965096664,2.0046565566,2024-02-01,29.5183117653,69098135.904310292
3147314,(2003 BM4),24.95,0.0271991277,0.0608190985,2024-02-01,10.8616149036,3322570.562673375
3421513,(2008 OX1),21.5,0.1332155667,0.2978790628,2024-02-01,19.2747585096,33056200.454017323
3449749,(2009 DO111),22.85,0.0715409951,0.1599705282,2024-02-01,7.4790483212,46434416.961007877
3552665,(2010 WD9),23.76,0.0470494961,0.1052058716,2024-02-01,5.5427536437,62930767.486034213
3727180,(2015 RE36),22.09,0.1015207872,0.2270073813,2024-02-01,6.6928181029,63024741.995689109
3743901,(2016 CT246),22.95,0.0683211199,0.1527706684,2024-02-01,20.2038801535,64323368.223547283
3759008,(2016 RL17),26.58,0.012839703,0.0287104486,2024-02-01,15.2099370813,61652046.511401647
3799274,(2018 CH2),28.0,0.0066765941,0.0149293183,2024-02-01,11.0679762182,12312225.573471363
3799680,(2018 DB),27.61,0.0079901508,0.0178665204,2024-02-01,27.4249303013,56325094.542332758
3989211,(2020 BL9),22.81,0.0728710415,0.1629446024,2024-02-01,17.6194611761,28561656.212185174
3989350,(2020 BE15),20.04,0.2609486033,0.5834988155,2024-02-01,28.5528690832,33476733.874470724
54051414,(2020 QC6),20.56,0.2053784995,0.459240286,2024-02-01,22.7796088503,52617665.761656362
54054405,(2020 SB),20.31,0.2304384666,0.5152760759,2024-02-01,15.9720600264,70316241.482555215
2627157,627157 (2008 OX1),21.5,0.1332155667,0.2978790628,2024-02-01,19.2747584868,33056200.498896684
54393146,(2023 TN9),21.62,0.1260535197,0.2818642388,2024-02-01,13.1078504989,50306664.207610831
54418658,(2023 YB2),23.82,0.0457672667,0.1023387195,2024-02-01,10.3174217064,17668992.637387844
54421383,(2024 BY),26.32,0.0144728805,0.0323623447,2024-02-01,5.3701309377,2533649.245789704
54423831,(2024 CS),25.4,0.022108281,0.0494356193,2024-02-01,16.9859365179,1018082.3203702
2679657,679657 (2020 BE15),20.04,0.2609486033,0.5834988155,2024-02-01,28.5528690326,33476733.934309872
